Country,trending_date,views
South Korea,17.09.12,293525
South Korea,17.09.12,54018
South Korea,17.09.12,203401
South Korea,17.09.12,67731
South Korea,17.09.12,53470
South Korea,17.09.12,239833
South Korea,17.09.12,71436
South Korea,17.09.12,44377
South Korea,17.09.12,242314
South Korea,17.09.12,74990
South Korea,17.09.12,18184886
South Korea,17.09.12,54195
South Korea,17.09.12,147472
South Korea,17.09.12,20444
South Korea,17.09.12,48419
South Korea,17.09.12,152705
South Korea,17.09.12,180458
South Korea,17.09.12,69004
South Korea,17.09.12,48301
South Korea,17.09.12,30749
South Korea,17.09.12,42236
South Korea,17.09.12,268755
South Korea,17.09.12,94753
South Korea,17.09.12,40289
South Korea,17.09.12,42228
South Korea,17.09.12,73038
South Korea,17.09.12,44510
South Korea,17.09.12,100665
South Korea,17.09.12,26447
South Korea,17.09.12,132114
South Korea,17.09.12,25430
South Korea,17.09.12,238024
South Korea,17.09.12,227275
South Korea,17.09.12,553085
South Korea,17.09.12,82302
South Korea,17.09.12,233383
South Korea,17.09.12,57973
South Korea,17.09.12,294787
South Korea,17.09.12,129209
South Korea,17.09.12,124583
South Korea,17.09.12,45547
South Korea,17.09.12,30434
South Korea,17.09.12,336868
South Korea,17.09.12,46666
South Korea,17.09.12,91222
South Korea,17.09.12,327723
South Korea,17.09.12,268093
South Korea,17.09.12,40645
South Korea,17.09.12,83920
South Korea,17.09.12,55306
South Korea,17.09.12,289902
South Korea,17.09.12,41668
South Korea,17.09.12,14550
South Korea,17.09.12,83997
South Korea,17.09.12,39455
South Korea,17.09.12,85441
South Korea,17.09.12,22003
South Korea,17.09.12,97721
South Korea,17.09.12,18910
South Korea,17.09.12,60378
South Korea,17.09.12,576308
South Korea,17.09.12,110254
South Korea,17.09.12,63964
South Korea,17.09.12,315457
South Korea,17.09.12,6961
South Korea,17.09.12,209041
South Korea,17.09.12,74764
South Korea,17.09.12,32709
South Korea,17.09.12,331424
South Korea,17.09.12,38238
South Korea,17.09.12,43221
South Korea,17.09.12,69164
South Korea,17.09.12,236820
South Korea,17.09.12,285649
South Korea,17.09.12,42116
South Korea,17.09.12,250434
South Korea,17.09.12,75969469
South Korea,17.09.12,692654
South Korea,17.09.12,23905
South Korea,17.09.12,139271
South Korea,17.09.12,326756
South Korea,17.09.12,58323
South Korea,17.09.12,50373
South Korea,17.09.12,36809
South Korea,17.09.12,50791
South Korea,17.09.12,9046
South Korea,17.09.12,9452
South Korea,17.09.12,316200
South Korea,17.09.12,155441
South Korea,17.09.12,136146
South Korea,17.09.12,74328
South Korea,17.09.12,202812
South Korea,17.09.12,3229037
South Korea,17.09.12,18452
South Korea,17.09.12,38106
South Korea,17.09.12,128765
South Korea,17.09.12,211539
South Korea,17.09.12,425680
South Korea,17.09.12,100168
South Korea,17.09.12,4279520
South Korea,17.09.12,9781
South Korea,17.09.12,7252254
South Korea,17.09.12,9517
South Korea,17.09.12,51864
South Korea,17.09.12,428523
South Korea,17.09.12,172273
South Korea,17.09.12,43407
South Korea,17.09.12,69841
South Korea,17.09.12,133314
South Korea,17.09.12,56859
South Korea,17.09.12,71998
South Korea,17.09.12,116990
South Korea,17.09.12,168920
South Korea,17.09.12,92659
South Korea,17.09.12,234908
South Korea,17.09.12,165127
South Korea,17.09.12,5561192
South Korea,17.09.12,69433
South Korea,17.09.12,161149
South Korea,17.09.12,610080
South Korea,17.09.12,56291
South Korea,17.09.12,120488
South Korea,17.09.12,93058
South Korea,17.09.12,148648
South Korea,17.09.12,1796940
South Korea,17.09.12,63602
South Korea,17.09.12,54836
South Korea,17.09.12,14685
South Korea,17.09.12,29933
South Korea,17.09.12,28981
South Korea,17.09.12,106570
South Korea,17.09.12,175719
South Korea,17.09.12,34183
South Korea,17.09.12,42406
South Korea,17.09.12,1111908
South Korea,17.09.12,292226
South Korea,17.09.12,52051
South Korea,17.09.12,106317
South Korea,17.09.12,227134
South Korea,17.09.12,28281
South Korea,17.09.12,55495
South Korea,17.09.12,76906
South Korea,17.09.12,39353
South Korea,17.09.12,4514272
South Korea,17.09.12,37052
South Korea,17.09.12,107311
South Korea,17.09.12,39623
South Korea,17.09.12,50901
South Korea,17.10.12,271498
South Korea,17.10.12,482691
South Korea,17.10.12,1044841
South Korea,17.10.12,264406
South Korea,17.10.12,502607
South Korea,17.10.12,391491
South Korea,17.10.12,161616
South Korea,17.10.12,833630
South Korea,17.10.12,1059748
South Korea,17.10.12,239738
South Korea,17.10.12,185180
South Korea,17.10.12,553412
South Korea,17.10.12,281978
South Korea,17.10.12,288815
South Korea,17.10.12,98955
South Korea,17.10.12,128124
South Korea,17.10.12,258447
South Korea,17.10.12,553701
South Korea,17.10.12,17945
South Korea,17.10.12,133966
South Korea,17.10.12,65070
South Korea,17.10.12,152227
South Korea,17.10.12,345171
South Korea,17.10.12,112859
South Korea,17.10.12,152923
South Korea,17.10.12,92360
South Korea,17.10.12,256318
South Korea,17.10.12,440041
South Korea,17.10.12,234420
South Korea,17.10.12,87197
South Korea,17.10.12,36122
South Korea,17.10.12,176295
South Korea,17.10.12,77899
South Korea,17.10.12,145500
South Korea,17.10.12,380383
South Korea,17.10.12,83089
South Korea,17.10.12,81504
South Korea,17.10.12,42842
South Korea,17.10.12,44406
South Korea,17.10.12,202369
South Korea,17.10.12,70021
South Korea,17.10.12,402367
South Korea,17.10.12,50119
South Korea,17.10.12,38363
South Korea,17.10.12,127125
South Korea,17.10.12,4532880
South Korea,17.10.12,44918
South Korea,17.10.12,329101
South Korea,17.10.12,62814
South Korea,17.10.12,124646
South Korea,17.10.12,24856612
South Korea,17.10.12,47214
South Korea,17.10.12,93753
South Korea,17.10.12,89954
South Korea,17.10.12,159163
South Korea,17.10.12,81190
South Korea,17.10.12,14227
South Korea,17.10.12,12432
South Korea,17.10.12,13704
South Korea,17.10.12,230499
South Korea,17.10.12,77541
South Korea,17.10.12,12994
South Korea,17.10.12,24902
South Korea,17.10.12,169486
South Korea,17.10.12,235235
South Korea,17.10.12,16705
South Korea,17.10.12,127058
South Korea,17.10.12,103211
South Korea,17.10.12,8031
South Korea,17.10.12,9793
South Korea,17.10.12,62690
South Korea,17.10.12,141489
South Korea,17.10.12,49144
South Korea,17.10.12,31485
South Korea,17.10.12,167217
South Korea,17.10.12,53489
South Korea,17.10.12,82678
South Korea,17.10.12,109897
South Korea,17.10.12,70032
South Korea,17.10.12,315741
South Korea,17.10.12,26464
South Korea,17.10.12,83038
South Korea,17.10.12,184323
South Korea,17.10.12,47481
South Korea,17.10.12,34369
South Korea,17.10.12,38542
South Korea,17.10.12,21857
South Korea,17.10.12,15737
South Korea,17.10.12,38581
South Korea,17.10.12,17083
South Korea,17.10.12,80574
South Korea,17.10.12,25388
South Korea,17.10.12,19059
South Korea,17.10.12,30293
South Korea,17.10.12,24069
South Korea,17.10.12,229632
South Korea,17.10.12,102875
South Korea,17.10.12,92534
South Korea,17.10.12,81003
South Korea,17.10.12,43592
South Korea,17.10.12,264927
South Korea,17.10.12,57963
South Korea,17.10.12,35475
South Korea,17.10.12,275930
South Korea,17.10.12,1872412
South Korea,17.10.12,48688
South Korea,17.10.12,27657
South Korea,17.10.12,7921
South Korea,17.10.12,117385
South Korea,17.10.12,59644
South Korea,17.10.12,69287
South Korea,17.10.12,37280
South Korea,17.10.12,77895
South Korea,17.10.12,86716
South Korea,17.10.12,90867
South Korea,17.10.12,43767
South Korea,17.10.12,39467
South Korea,17.10.12,151715
South Korea,17.10.12,316590
South Korea,17.10.12,33107
South Korea,17.10.12,575618
South Korea,17.10.12,959996
South Korea,17.10.12,312095
South Korea,17.10.12,274105
South Korea,17.10.12,50013
South Korea,17.10.12,85097
South Korea,17.10.12,362701
South Korea,17.10.12,267595
South Korea,17.10.12,49019
South Korea,17.10.12,182141
South Korea,17.10.12,133976
South Korea,17.10.12,889955
South Korea,17.10.12,345206
South Korea,17.10.12,45807
South Korea,17.10.12,475298
South Korea,17.10.12,319015
South Korea,17.10.12,434136
South Korea,17.10.12,99555
South Korea,17.10.12,87543
South Korea,17.10.12,107950
South Korea,17.10.12,24016
South Korea,17.10.12,1450394
South Korea,17.10.12,14543
South Korea,17.10.12,86000
South Korea,17.10.12,13832
South Korea,17.10.12,17272
South Korea,17.10.12,37880
South Korea,17.10.12,116818
South Korea,17.10.12,131175
South Korea,17.10.12,12600
South Korea,17.10.12,26598
South Korea,17.10.12,150166
South Korea,17.10.12,99954
South Korea,17.10.12,100911567
South Korea,17.10.12,24555
South Korea,17.10.12,89079
South Korea,17.10.12,7045
South Korea,17.10.12,108648
South Korea,17.10.12,99523
South Korea,17.10.12,60753
South Korea,17.10.12,788782
South Korea,17.10.12,45152
South Korea,17.10.12,304686
South Korea,17.10.12,4031289
South Korea,17.10.12,97958
South Korea,17.10.12,348375
South Korea,17.10.12,58953
South Korea,17.10.12,345209
South Korea,17.10.12,10545
South Korea,17.10.12,233400
South Korea,17.10.12,122229
South Korea,17.10.12,8404844
South Korea,17.10.12,56201
South Korea,17.10.12,145985
South Korea,17.10.12,112888
South Korea,17.10.12,34098
South Korea,17.11.12,148126
South Korea,17.11.12,451179
South Korea,17.11.12,294705
South Korea,17.11.12,218819
South Korea,17.11.12,269428
South Korea,17.11.12,115737
South Korea,17.11.12,375270
South Korea,17.11.12,248796
South Korea,17.11.12,602876
South Korea,17.11.12,100596
South Korea,17.11.12,311270
South Korea,17.11.12,586684
South Korea,17.11.12,274644
South Korea,17.11.12,326274
South Korea,17.11.12,224162
South Korea,17.11.12,376909
South Korea,17.11.12,242031
South Korea,17.11.12,208570
South Korea,17.11.12,906499
South Korea,17.11.12,135710
South Korea,17.11.12,96402
South Korea,17.11.12,98246
South Korea,17.11.12,353649
South Korea,17.11.12,319711
South Korea,17.11.12,636670
South Korea,17.11.12,70685
South Korea,17.11.12,605334
South Korea,17.11.12,28525
South Korea,17.11.12,303252
South Korea,17.11.12,46088
South Korea,17.11.12,203525
South Korea,17.11.12,30906
South Korea,17.11.12,39797
South Korea,17.11.12,45099
South Korea,17.11.12,15025
South Korea,17.11.12,100783
South Korea,17.11.12,25231
South Korea,17.11.12,534040
South Korea,17.11.12,27786
South Korea,17.11.12,382243
South Korea,17.11.12,18398
South Korea,17.11.12,19601
South Korea,17.11.12,22590
South Korea,17.11.12,106609
South Korea,17.11.12,46489
South Korea,17.11.12,113371
South Korea,17.11.12,50061
South Korea,17.11.12,18357
South Korea,17.11.12,92155
South Korea,17.11.12,17627
South Korea,17.11.12,24560
South Korea,17.11.12,14653
South Korea,17.11.12,195687
South Korea,17.11.12,37200
South Korea,17.11.12,14862
South Korea,17.11.12,26259
South Korea,17.11.12,136736
South Korea,17.11.12,40238
South Korea,17.11.12,1105819
South Korea,17.11.12,131808
South Korea,17.11.12,98229
South Korea,17.11.12,96334
South Korea,17.11.12,96334
South Korea,17.11.12,34992
South Korea,17.11.12,42365
South Korea,17.11.12,39922
South Korea,17.11.12,280770
South Korea,17.11.12,15029
South Korea,17.11.12,211180
South Korea,17.11.12,89311
South Korea,17.11.12,35297
South Korea,17.11.12,531635
South Korea,17.11.12,20387
South Korea,17.11.12,7432
South Korea,17.11.12,94131
South Korea,17.11.12,12347
South Korea,17.11.12,10041
South Korea,17.11.12,113619
South Korea,17.11.12,265129
South Korea,17.11.12,7751
South Korea,17.11.12,153175
South Korea,17.11.12,391828
South Korea,17.11.12,36094
South Korea,17.11.12,126285
South Korea,17.11.12,5224475
South Korea,17.11.12,62822
South Korea,17.11.12,225220
South Korea,17.11.12,139059
South Korea,17.11.12,25049
South Korea,17.11.12,2325974
South Korea,17.11.12,65092
South Korea,17.11.12,25170
South Korea,17.11.12,393000
South Korea,17.11.12,91991
South Korea,17.11.12,34971
South Korea,17.11.12,19265
South Korea,17.11.12,22809
South Korea,17.11.12,44451
South Korea,17.11.12,48525
South Korea,17.11.12,113767
South Korea,17.11.12,47289
South Korea,17.11.12,155284
South Korea,17.11.12,19469
South Korea,17.11.12,207872
South Korea,17.11.12,3263805
South Korea,17.11.12,3268
South Korea,17.11.12,393145
South Korea,17.11.12,42554
South Korea,17.11.12,11385
South Korea,17.11.12,66163
South Korea,17.11.12,7012
South Korea,17.11.12,138467
South Korea,17.11.12,35181
South Korea,17.11.12,29473013
South Korea,17.11.12,14403
South Korea,17.11.12,130246
South Korea,17.11.12,7221
South Korea,17.11.12,247539
South Korea,17.11.12,17339
South Korea,17.11.12,70887
South Korea,17.11.12,38895
South Korea,17.11.12,87554
South Korea,17.11.12,46278
South Korea,17.11.12,100880
South Korea,17.11.12,25911
South Korea,17.11.12,308383
South Korea,17.11.12,37459
South Korea,17.11.12,147711
South Korea,17.11.12,60503
South Korea,17.11.12,24342
South Korea,17.11.12,20815
South Korea,17.11.12,165931
South Korea,17.11.12,271239
South Korea,17.11.12,32216
South Korea,17.11.12,38440
South Korea,17.11.12,64781
South Korea,17.11.12,53314
South Korea,17.11.12,45030
South Korea,17.11.12,59825
South Korea,17.11.12,117268
South Korea,17.11.12,1453801
South Korea,17.11.12,75417
South Korea,17.11.12,110343
South Korea,17.11.12,342043
South Korea,17.11.12,243667
South Korea,17.11.12,191374
South Korea,17.11.12,150323
South Korea,17.11.12,93086
South Korea,17.11.12,168980
South Korea,17.11.12,45696
South Korea,17.11.12,11054
South Korea,17.11.12,65900
South Korea,17.11.12,48133
South Korea,17.11.12,2175950
South Korea,17.11.12,24744
South Korea,17.11.12,113876217
South Korea,17.11.12,175827
South Korea,17.11.12,53030
South Korea,17.11.12,93958
South Korea,17.11.12,31279
South Korea,17.11.12,64782
South Korea,17.11.12,99898
South Korea,17.11.12,327804
South Korea,17.11.12,470875
South Korea,17.11.12,319558
South Korea,17.11.12,105318
South Korea,17.11.12,287354
South Korea,17.11.12,109076
South Korea,17.11.12,83288
South Korea,17.11.12,37946
South Korea,17.11.12,232930
South Korea,17.11.12,290881
South Korea,17.11.12,1562989
South Korea,17.11.12,334727
South Korea,17.11.12,27755
South Korea,17.11.12,234059
South Korea,17.11.12,119573
South Korea,17.11.12,89099
South Korea,17.11.12,45661
South Korea,17.11.12,459057
South Korea,17.11.12,592632
South Korea,17.11.12,216780
South Korea,17.11.12,326500
South Korea,17.11.12,39797
South Korea,17.12.12,11028219
South Korea,17.12.12,1020755
South Korea,17.12.12,243445
South Korea,17.12.12,154910
South Korea,17.12.12,430639
South Korea,17.12.12,649862
South Korea,17.12.12,546712
South Korea,17.12.12,119945
South Korea,17.12.12,270695
South Korea,17.12.12,66708
South Korea,17.12.12,171035
South Korea,17.12.12,88221
South Korea,17.12.12,150785
South Korea,17.12.12,84377
South Korea,17.12.12,54522
South Korea,17.12.12,244322
South Korea,17.12.12,91622
South Korea,17.12.12,394911
South Korea,17.12.12,40101
South Korea,17.12.12,96445
South Korea,17.12.12,84506
South Korea,17.12.12,411573
South Korea,17.12.12,106075
South Korea,17.12.12,49345
South Korea,17.12.12,62499
South Korea,17.12.12,44052
South Korea,17.12.12,64140
South Korea,17.12.12,97206
South Korea,17.12.12,30030
South Korea,17.12.12,319241
South Korea,17.12.12,72216
South Korea,17.12.12,48396
South Korea,17.12.12,198763
South Korea,17.12.12,334754
South Korea,17.12.12,7323028
South Korea,17.12.12,63011
South Korea,17.12.12,27234
South Korea,17.12.12,111902
South Korea,17.12.12,42337
South Korea,17.12.12,18100
South Korea,17.12.12,197162
South Korea,17.12.12,79909
South Korea,17.12.12,174431
South Korea,17.12.12,25054
South Korea,17.12.12,627200
South Korea,17.12.12,117058
South Korea,17.12.12,32393
South Korea,17.12.12,416729
South Korea,17.12.12,349620
South Korea,17.12.12,161119
South Korea,17.12.12,75812
South Korea,17.12.12,18004
South Korea,17.12.12,47175
South Korea,17.12.12,39836
South Korea,17.12.12,40449
South Korea,17.12.12,7396
South Korea,17.12.12,265018
South Korea,17.12.12,22785
South Korea,17.12.12,65776
South Korea,17.12.12,198620
South Korea,17.12.12,49511
South Korea,17.12.12,313405
South Korea,17.12.12,39138
South Korea,17.12.12,228631
South Korea,17.12.12,47989
South Korea,17.12.12,54047
South Korea,17.12.12,253932
South Korea,17.12.12,161207
South Korea,17.12.12,45075
South Korea,17.12.12,132368
South Korea,17.12.12,9691
South Korea,17.12.12,960354
South Korea,17.12.12,18388
South Korea,17.12.12,117153
South Korea,17.12.12,55287
South Korea,17.12.12,1369125
